cluster,gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,region
Cer-RG-1,DCLK2,0.0,1.63280015495577,0.974,0.779,0.0,Cer
Cer-RG-1,NTRK2,0.0,1.6047159656043,0.941,0.526,0.0,Cer
Cer-RG-2,TNC,0.0,2.93283980597127,0.973,0.219,0.0,Cer
Cer-RG-2,AC099489.1,0.0,2.84039152791735,0.954,0.138,0.0,Cer
Cer-RG-2,DEC1,0.0,2.52296309134436,0.89,0.12,0.0,Cer
Cer-RG-2,SLC1A3,0.0,2.29199157220528,0.976,0.385,0.0,Cer
Cer-RG-2,GABRG3,0.0,2.14084327763517,0.88,0.199,0.0,Cer
Cer-RG-2,SLC4A4,0.0,2.13659600032842,0.854,0.188,0.0,Cer
Cer-RG-2,CTNNA3,0.0,2.11292223658757,0.964,0.404,0.0,Cer
Cer-RG-2,LINC01727,0.0,2.07923720786082,0.623,0.028,0.0,Cer
Cer-RG-2,SPATA6,0.0,2.05493885989329,0.931,0.285,0.0,Cer
Cer-RG-2,PRTG,0.0,2.03563623562534,0.822,0.144,0.0,Cer
Cer-RG-2,CDH4,0.0,1.98985447155933,0.918,0.357,0.0,Cer
Cer-RG-2,HES5,0.0,1.93645452203363,0.765,0.19,0.0,Cer
Cer-RG-2,PTCH1,0.0,1.92437810020774,0.802,0.366,0.0,Cer
Cer-RG-2,ADAMTS9-AS2,0.0,1.90893204742764,0.529,0.064,0.0,Cer
Cer-RG-2,ADAMTS9,0.0,1.86965686797955,0.571,0.056,0.0,Cer
Cer-RG-2,COL23A1,0.0,1.86837495840818,0.749,0.14,0.0,Cer
Cer-RG-2,SHROOM3,0.0,1.83693933993855,0.918,0.342,0.0,Cer
Cer-RG-2,RGS20,0.0,1.8322902653825,0.851,0.175,0.0,Cer
Cer-RG-2,NCKAP5,0.0,1.80996438417861,0.994,0.648,0.0,Cer
Cer-RG-2,DGKB,0.0,1.79357605544043,0.915,0.428,0.0,Cer
Cer-RG-3,GLIS3,0.0,2.68940544092556,0.945,0.188,0.0,Cer
Cer-RG-3,CFAP54,0.0,2.68209600815068,0.958,0.179,0.0,Cer
Cer-RG-3,OBI1-AS1,0.0,2.62727018876062,0.796,0.109,0.0,Cer
Cer-RG-3,ARMC3,0.0,2.43619746073499,0.875,0.091,0.0,Cer
Cer-RG-3,WWC1,0.0,2.30552879794172,0.86,0.238,0.0,Cer
Cer-RG-3,AGBL4,0.0,2.24063411262474,0.929,0.304,0.0,Cer
Cer-RG-3,C8orf34,0.0,2.18247971659749,0.671,0.056,0.0,Cer
Cer-RG-3,VWA3A,0.0,2.14180767850325,0.755,0.043,0.0,Cer
Cer-RG-3,DNAH7,0.0,2.08390826915502,0.867,0.17,0.0,Cer
Cer-RG-3,PTPRT,0.0,2.07920833805514,0.968,0.502,0.0,Cer
Cer-RG-3,PACRG,0.0,2.0785814878545,0.874,0.266,0.0,Cer
Cer-RG-3,LINC01088,0.0,2.05349562861259,0.624,0.13,0.0,Cer
Cer-RG-3,AC012405.1,0.0,2.04487108896242,0.277,0.016,0.0,Cer
Cer-RG-3,EEPD1,0.0,2.03191113164267,0.777,0.22,0.0,Cer
Cer-RG-3,LRRC9,0.0,2.02529555748438,0.734,0.083,0.0,Cer
Cer-RG-3,SMOC1,0.0,2.02293029324002,0.968,0.336,0.0,Cer
Cer-RG-3,HYDIN,0.0,1.98366044025503,0.847,0.197,0.0,Cer
Cer-RG-3,WDR49,0.0,1.94679864822258,0.846,0.198,0.0,Cer
Cer-RG-3,CFAP43,0.0,1.93825476583919,0.758,0.079,0.0,Cer
Cer-RG-3,ANKFN1,0.0,1.93605174655504,0.9,0.256,0.0,Cer
Cluster ID,gene,,,,,,Cer
