cluster,gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,region
Hipp-MG,RBM47,0.0,2.71927757420404,0.636,0.006,0.0,Hipp
Hipp-MG,APBB1IP,0.0,2.70876872579048,0.545,0.006,0.0,Hipp
Hipp-MG,SAMSN1,0.0,2.7043542796347,0.545,0.005,0.0,Hipp
Hipp-MG,FYB1,0.0,2.68448881491077,0.564,0.004,0.0,Hipp
Hipp-MG,FMN1,0.0,2.58608906689584,0.6,0.007,0.0,Hipp
Hipp-MG,CSF2RA,0.0,2.50864093004688,0.564,0.004,0.0,Hipp
Hipp-MG,SLCO2B1,0.0,2.37908438421767,0.509,0.006,0.0,Hipp
Hipp-MG,INPP5D,0.0,2.23544760713129,0.527,0.006,0.0,Hipp
Hipp-MG,ARHGAP25,0.0,2.21594268425331,0.491,0.006,0.0,Hipp
Hipp-MG,FLI1,0.0,2.12647025278536,0.4,0.003,0.0,Hipp
Hipp-MG,RNF144B,0.0,2.10320134347641,0.345,0.003,0.0,Hipp
Hipp-MG,PLA2G7,0.0,2.01027230613881,0.473,0.006,0.0,Hipp
Hipp-MG,CSF3R,0.0,2.00135464778639,0.509,0.001,0.0,Hipp
Hipp-MG,CD86,0.0,1.94736824040831,0.364,0.001,0.0,Hipp
Hipp-OPC,PDGFRA,0.0,3.0818590681372,0.684,0.01,0.0,Hipp
Hipp-OPC,COL20A1,0.0,1.5607411442556,0.331,0.002,0.0,Hipp
Hipp-OPC,AL353784.1,5.27822726515661e-199,2.60809008561791,0.617,0.046,1.57702874228349e-194,Hipp
Hipp-OPC,BCAS1,8.67601556967077e-160,3.33614889924791,0.331,0.015,2.59221993190623e-155,Hipp
Hipp-OPC,PDE7B,8.17496368022638e-159,2.0443047660507,0.481,0.034,2.44251564837804e-154,Hipp
Hipp-OPC,OLIG1,7.26816274583678e-155,1.70210137219676,0.353,0.018,2.17158166520111e-150,Hipp
Hipp-OPC,CA10,1.14897799460704e-149,2.85965772053778,0.805,0.114,3.43291645228692e-145,Hipp
Hipp-OPC,NXPH1,2.58554469859771e-146,2.4504220339205,0.842,0.119,7.72509045047024e-142,Hipp
Hipp-OPC,AC009041.2,3.07754929339318e-127,2.10169963533912,0.519,0.05,9.19510177880015e-123,Hipp
Hipp-OPC,LINC00511,5.02297805741394e-123,2.36667074544317,0.759,0.12,1.50076538399414e-118,Hipp
Hipp-OPC,PCDH15,3.62220073423199e-120,3.83298831749286,0.932,0.241,1.08224113537383e-115,Hipp
Hipp-OPC,SEMA5A,4.80766414160111e-119,2.42788130675956,0.722,0.105,1.43643389222758e-114,Hipp
Hipp-OPC,COL9A1,6.31535307134852e-119,1.48237452289618,0.331,0.021,1.88690119065751e-114,Hipp
Hipp-OPC,SOX6,1.14943211686608e-114,3.08771922159407,0.962,0.251,3.43427327877249e-110,Hipp
Hipp-OPC,C2orf27A,7.09242810979758e-108,2.01389972472596,0.511,0.058,2.11907567064532e-103,Hipp
Hipp-OPC,COL11A1,6.48049331220425e-101,2.18606120165076,0.609,0.089,1.93624179182038e-96,Hipp
Hipp-OPC,BRINP3,2.46713217984425e-98,2.32993377607902,0.917,0.219,7.37129752693864e-94,Hipp
Hipp-OPC,SGCZ,3.85287323206325e-98,2.27449835601873,0.805,0.161,1.15116146427586e-93,Hipp
Hipp-OPC,LHFPL3,3.75103078442137e-97,3.10812418640954,0.962,0.331,1.12073297776942e-92,Hipp
Hipp-OPC,DOCK10,5.75153393142594e-97,2.00414714591951,0.767,0.147,1.71844330803144e-92,Hipp
Hipp-RG-1,OBI1-AS1,0.0,3.02081650103204,0.566,0.036,0.0,Hipp
Hipp-RG-1,GLIS3,0.0,2.69016181955863,0.695,0.083,0.0,Hipp
Hipp-RG-1,PTPRT,0.0,2.44768664785267,0.896,0.327,0.0,Hipp
Hipp-RG-1,EEPD1,0.0,2.38063678971535,0.591,0.1,0.0,Hipp
Hipp-RG-1,ANKFN1,0.0,2.37477819574298,0.696,0.101,0.0,Hipp
Hipp-RG-1,SMOC1,0.0,2.32462229466711,0.773,0.179,0.0,Hipp
Hipp-RG-1,LUZP2,0.0,2.27539105704836,0.79,0.247,0.0,Hipp
Hipp-RG-1,NTRK2,0.0,2.2176570562759,0.85,0.283,0.0,Hipp
Hipp-RG-1,QKI,0.0,2.21599659973351,0.995,0.523,0.0,Hipp
Hipp-RG-1,CFAP54,0.0,2.11792627646878,0.473,0.073,0.0,Hipp
Hipp-RG-1,SPON1,0.0,2.0951117978149,0.554,0.079,0.0,Hipp
Hipp-RG-1,LRIG1,0.0,2.08235599023371,0.639,0.142,0.0,Hipp
Hipp-RG-1,ADAMTS6,0.0,1.99619100794051,0.777,0.185,0.0,Hipp
Hipp-RG-1,GREB1L,0.0,1.93772183688398,0.86,0.307,0.0,Hipp
Hipp-RG-1,WDR49,0.0,1.90660850501404,0.461,0.074,0.0,Hipp
Hipp-RG-1,PAX3,0.0,1.83456699748411,0.641,0.126,0.0,Hipp
Hipp-RG-1,SOX5,0.0,1.73688660329202,0.897,0.377,0.0,Hipp
Hipp-RG-1,ARMC3,0.0,1.72531599129458,0.303,0.021,0.0,Hipp
Hipp-RG-1,SOX6,0.0,1.69224011970588,0.793,0.211,0.0,Hipp
Hipp-RG-1,PTN,1.91571397862198e-290,1.63470136397527,0.938,0.563,5.72377022532674e-286,Hipp
Hipp-RG-2,AC099489.1,0.0,2.88070580268297,0.757,0.056,0.0,Hipp
Hipp-RG-2,TNC,0.0,2.62141297590668,0.826,0.118,0.0,Hipp
Hipp-RG-2,CTNNA3,0.0,2.44828988709216,0.887,0.236,0.0,Hipp
Hipp-RG-2,AC092957.1,0.0,2.31306837422219,0.98,0.284,0.0,Hipp
Hipp-RG-2,SLC1A3,0.0,2.28943139185268,0.857,0.214,0.0,Hipp
Hipp-RG-2,SPATA6,0.0,2.27468455899717,0.675,0.128,0.0,Hipp
Hipp-RG-2,DEC1,0.0,2.1968781428709,0.584,0.063,0.0,Hipp
Hipp-RG-2,SLC4A4,0.0,2.12192885863616,0.599,0.117,0.0,Hipp
Hipp-RG-2,PRTG,0.0,2.05218548068453,0.502,0.059,0.0,Hipp
Hipp-RG-2,RGS20,0.0,2.02621308378903,0.548,0.082,0.0,Hipp
Hipp-RG-2,SHROOM3,0.0,1.98572947915416,0.685,0.184,0.0,Hipp
Hipp-RG-2,NCKAP5,0.0,1.96290967685829,0.969,0.521,0.0,Hipp
Hipp-RG-2,PTN,0.0,1.95392257121015,0.975,0.563,0.0,Hipp
Hipp-RG-2,LINC01727,0.0,1.92977516248368,0.306,0.013,0.0,Hipp
Hipp-RG-2,HES5,0.0,1.91754169694127,0.489,0.07,0.0,Hipp
Hipp-RG-2,COL23A1,0.0,1.90511664169389,0.428,0.056,0.0,Hipp
Hipp-RG-2,ADAMTS6,0.0,1.89044236346012,0.776,0.19,0.0,Hipp
Hipp-RG-2,ADAMTS9,0.0,1.74560861475779,0.33,0.03,0.0,Hipp
Hipp-RG-2,QKI,0.0,1.65076189654866,0.983,0.528,0.0,Hipp
Hipp-RG-2,SOX2-OT,0.0,1.51786780847715,0.9,0.293,0.0,Hipp
Hipp-RG-3,LTBP1,0.0,3.62902765369008,0.995,0.079,0.0,Hipp
Hipp-RG-3,DEC1,0.0,2.99851944717247,0.88,0.088,0.0,Hipp
Hipp-RG-3,LINC00609,0.0,2.67620111773495,0.577,0.022,0.0,Hipp
Hipp-RG-3,RSPO3,0.0,2.65769533258636,0.894,0.034,0.0,Hipp
Hipp-RG-3,LYN,0.0,2.44251514697885,0.74,0.025,0.0,Hipp
Hipp-RG-3,EMX2,0.0,2.35235146657613,0.87,0.057,0.0,Hipp
Hipp-RG-3,TSHR,0.0,2.32195882106643,0.769,0.046,0.0,Hipp
Hipp-RG-3,GLI3,0.0,2.2166079322891,0.918,0.086,0.0,Hipp
Hipp-RG-3,EMX2OS,0.0,2.19418915227287,0.803,0.038,0.0,Hipp
Hipp-RG-3,LEF1,0.0,2.10073376419561,0.736,0.019,0.0,Hipp
Hipp-RG-3,PREX2,0.0,2.08254737527113,0.918,0.079,0.0,Hipp
Hipp-RG-3,DAAM2,0.0,2.00371122088456,0.726,0.014,0.0,Hipp
Hipp-RG-3,STON2,0.0,1.97799197809533,0.851,0.082,0.0,Hipp
Hipp-RG-3,COL4A5,0.0,1.83120103386713,0.779,0.038,0.0,Hipp
Hipp-RG-3,ITGA2,0.0,1.7605518289222,0.702,0.006,0.0,Hipp
Hipp-RG-3,LRP4,0.0,1.67530408421732,0.731,0.045,0.0,Hipp
Hipp-RG-3,AC008957.2,0.0,1.63447329304068,0.668,0.038,0.0,Hipp
Hipp-RG-3,TRPC6,0.0,1.60851160562235,0.558,0.011,0.0,Hipp
Hipp-RG-3,MYO1E,0.0,1.56841696554698,0.788,0.057,0.0,Hipp
Hipp-RG-3,COL4A6,0.0,1.5366780126006,0.495,0.009,0.0,Hipp
