cluster,gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,region
Thal-RG-2,GABRG3,0.0,1.94880682366359,0.827,0.214,0.0,Thal
Thal-RG-2,AC092957.1,0.0,1.94673304837997,0.991,0.426,0.0,Thal
Thal-RG-2,DGKB,0.0,1.9393886249264,0.882,0.375,0.0,Thal
Thal-RG-2,RGS20,0.0,1.92208639767983,0.752,0.134,0.0,Thal
Thal-RG-2,PTCH1,0.0,1.8804295029282,0.686,0.276,0.0,Thal
Thal-RG-2,ADAMTS9-AS2,0.0,1.86895209874123,0.452,0.052,0.0,Thal
Thal-RG-2,CDH4,0.0,1.83243769507612,0.852,0.311,0.0,Thal
Thal-RG-2,COL23A1,0.0,1.83124753254064,0.653,0.115,0.0,Thal
Thal-RG-2,HES5,0.0,1.81098670541457,0.668,0.161,0.0,Thal
Thal-RG-3,CFAP54,0.0,2.89958988002447,0.91,0.14,0.0,Thal
Thal-RG-3,GLIS3,0.0,2.85655951121761,0.914,0.161,0.0,Thal
Thal-RG-3,ARMC3,0.0,2.64252084818113,0.834,0.06,0.0,Thal
Thal-RG-3,LINC01088,0.0,2.56904658227042,0.685,0.105,0.0,Thal
Thal-RG-3,C8orf34,0.0,2.37460624128418,0.711,0.068,0.0,Thal
Thal-RG-3,VWA3A,0.0,2.33271440329603,0.738,0.037,0.0,Thal
Thal-RG-3,OBI1-AS1,0.0,2.28641043932042,0.711,0.104,0.0,Thal
Thal-RG-3,CFAP47,0.0,2.27647236263835,0.643,0.027,0.0,Thal
Thal-RG-3,DNAH7,0.0,2.23228977644563,0.782,0.133,0.0,Thal
Thal-RG-3,WDR49,0.0,2.22398386604854,0.812,0.148,0.0,Thal
Thal-RG-3,HYDIN,0.0,2.21507164695394,0.804,0.146,0.0,Thal
Thal-RG-3,LRRC9,0.0,2.20711105636996,0.743,0.063,0.0,Thal
Thal-RG-3,GRIN2A,0.0,2.17494294832612,0.631,0.074,0.0,Thal
Thal-RG-3,TTC6,0.0,2.13915004952979,0.584,0.038,0.0,Thal
Thal-RG-3,CFAP43,0.0,2.09750839624102,0.682,0.061,0.0,Thal
Thal-RG-3,SPATA17,0.0,2.06417936831445,0.719,0.082,0.0,Thal
Thal-RG-3,DNAH12,0.0,2.043276758197,0.528,0.031,0.0,Thal
Thal-RG-3,MAP3K19,0.0,1.74136738923595,0.533,0.014,0.0,Thal
Thal-RG-3,NEK5,0.0,1.70910666546134,0.548,0.042,0.0,Thal
Thal-RG-3,TCTEX1D1,0.0,1.70065287068413,0.516,0.02,0.0,Thal
Thal-RG-4,AGBL1,0.0,3.14166835750176,0.705,0.039,0.0,Thal
Thal-RG-4,MMD2,0.0,3.03943650503097,0.969,0.124,0.0,Thal
Thal-RG-4,OBI1-AS1,0.0,2.97840880846649,0.84,0.105,0.0,Thal
Thal-RG-4,EEPD1,0.0,2.92005121055861,0.959,0.201,0.0,Thal
Thal-RG-4,ITPR2,0.0,2.55755317191626,0.978,0.187,0.0,Thal
Thal-RG-4,GLIS3,0.0,2.45958099309288,0.94,0.165,0.0,Thal
Thal-RG-4,AL591686.2,0.0,2.24894173430886,0.799,0.095,0.0,Thal
Thal-RG-4,FGFR3,0.0,2.11678388606393,0.856,0.027,0.0,Thal
Thal-RG-4,ATP13A4,0.0,1.9220600546744,0.818,0.041,0.0,Thal
Thal-RG-4,MIR3681HG,0.0,1.85881929208195,0.592,0.035,0.0,Thal
Thal-RG-4,ITGB5,0.0,1.77855277518478,0.793,0.061,0.0,Thal
Thal-RG-4,AC087477.2,0.0,1.73036354062056,0.718,0.027,0.0,Thal
Thal-RG-4,L3MBTL4,0.0,1.68068167996359,0.699,0.06,0.0,Thal
Thal-RG-4,LPAR1,0.0,1.53768502342701,0.567,0.03,0.0,Thal
Thal-RG-4,ACSBG1,0.0,1.47280903793097,0.646,0.024,0.0,Thal
Thal-RG-4,FYB2,0.0,1.44632572622427,0.417,0.007,0.0,Thal
Thal-RG-4,ABCA1,0.0,1.4327320645424,0.674,0.069,0.0,Thal
Thal-RG-4,LYN,0.0,1.31389058147804,0.476,0.022,0.0,Thal
Thal-RG-4,SOX1-OT,0.0,1.2864717062012,0.599,0.053,0.0,Thal
Thal-RG-4,PRDM16,0.0,1.28420370721504,0.611,0.034,0.0,Thal
Thal-RG-5,ERBB4,1.43500483788505e-76,1.20839397995284,0.989,0.612,4.53088427513826e-72,Thal
Thal-RG-5,AC092957.1,1.45066584392809e-73,1.36474197372646,0.934,0.459,4.58033233561855e-69,Thal
Thal-RG-5,DACH1,1.34337196533326e-61,1.17305663506566,0.934,0.573,4.24156264334324e-57,Thal
Thal-RG-5,AC017037.5,1.46881569312374e-58,1.37758891024176,0.274,0.052,4.63763866946888e-54,Thal
Thal-RG-5,CTNNA3,3.08293645508946e-51,1.0768528188347,0.774,0.381,9.73406356329946e-47,Thal
Thal-RG-5,AL137139.2,1.84773311239231e-47,1.14658665682397,0.745,0.358,5.83403252906747e-43,Thal
Thal-RG-5,NFIA,1.22867377166945e-44,0.958925226940535,0.945,0.598,3.87941456666911e-40,Thal
Thal-RG-5,NFIB,1.05212628112927e-43,0.850107861417315,0.967,0.615,3.32198352003757e-39,Thal
Thal-RG-5,TNC,2.32119497970627e-41,1.09969330628368,0.566,0.234,7.32894102892457e-37,Thal
Thal-RG-5,AC099489.1,1.70578737608523e-39,1.03577041628096,0.46,0.163,5.38585306125151e-35,Thal
Thal-RG-5,MIR99AHG,5.45841484395539e-39,0.847764877860192,0.971,0.836,1.72343990283048e-34,Thal
Thal-RG-5,RELN,8.69238674422145e-39,0.964306376932856,0.745,0.416,2.74453419062048e-34,Thal
Thal-RG-5,TCF4,8.26272634414525e-38,0.763928290881142,0.956,0.653,2.60887321590042e-33,Thal
Thal-RG-5,NAV2,1.15949835843367e-36,0.98557996462415,0.825,0.574,3.66100011691847e-32,Thal
Thal-RG-5,QKI,5.27476611524053e-36,0.670437998058841,0.949,0.667,1.66545465322604e-31,Thal
Thal-RG-5,PDE1A,7.43447270559008e-35,1.04580644370746,0.715,0.409,2.34736041206301e-30,Thal
Thal-RG-5,NCKAP5,3.92953793158301e-33,0.779058833026536,0.858,0.594,1.24071230651802e-28,Thal
Thal-RG-5,ADGRV1,1.54902623202502e-29,0.854542256222586,0.679,0.393,4.89089542499579e-25,Thal
Thal-RG-5,RYR3,2.10511415164876e-29,0.963273804615804,0.661,0.377,6.64668742241581e-25,Thal
Thal-RG-5,MEIS1,7.49687742419987e-29,0.943649729904786,0.704,0.454,2.36706407791687e-24,Thal
Thal-RG-6,ERVMER61-1,0.0,3.99262335317733,0.897,0.116,0.0,Thal
Thal-RG-6,AC096570.1,0.0,3.57919255094265,0.551,0.092,0.0,Thal
Thal-RG-6,GRIK2,0.0,3.1092232780884,0.993,0.582,0.0,Thal
Thal-RG-6,RELN,0.0,3.06311902416458,0.987,0.348,0.0,Thal
Thal-RG-6,ERBB4,0.0,2.97104250249788,0.997,0.568,0.0,Thal
Thal-RG-6,FSTL4,0.0,2.90671677410228,0.742,0.191,0.0,Thal
Thal-RG-6,AC116362.1,0.0,2.77122656631025,0.499,0.042,0.0,Thal
Thal-RG-6,AL137139.2,0.0,2.59226671130705,0.943,0.289,0.0,Thal
Thal-RG-6,AC109466.1,0.0,2.58525297273674,0.696,0.296,0.0,Thal
Thal-RG-6,THSD7B,0.0,2.53555379368618,0.82,0.246,0.0,Thal
Thal-RG-6,KLHL29,0.0,2.45532411316713,0.854,0.339,0.0,Thal
Thal-RG-6,RYR3,0.0,2.39953103860458,0.945,0.308,0.0,Thal
Thal-RG-6,GPC5,0.0,2.367797909757,0.791,0.269,0.0,Thal
Thal-RG-6,AC093765.3,0.0,2.34642794757463,0.586,0.052,0.0,Thal
Thal-RG-6,RBFOX3,0.0,2.28183623533403,0.825,0.177,0.0,Thal
Thal-RG-6,AC007614.1,0.0,2.22093576540024,0.71,0.096,0.0,Thal
Thal-RG-6,MYRIP,0.0,2.21183803071,0.757,0.231,0.0,Thal
Thal-RG-6,GPC6,0.0,2.19837815337213,0.957,0.446,0.0,Thal
Thal-RG-6,ST18,0.0,2.08004221462401,0.716,0.084,0.0,Thal
Thal-RG-6,AC008415.1,0.0,2.06319832265704,0.499,0.149,0.0,Thal
Thal-RG-7,NTN1,0.0,2.46793770053335,0.741,0.104,0.0,Thal
Thal-RG-7,LINC02223,0.0,2.21601285600941,0.71,0.095,0.0,Thal
Thal-RG-7,ROR2,0.0,2.19743083638966,0.553,0.047,0.0,Thal
Thal-RG-7,TRHDE,0.0,2.17977596242114,0.643,0.114,0.0,Thal
Thal-RG-7,NFIA-AS2,0.0,2.15671650753749,0.833,0.186,0.0,Thal
Thal-RG-7,HS3ST3A1,0.0,1.95278339236455,0.403,0.016,0.0,Thal
Thal-RG-7,CYYR1,0.0,1.81875565156422,0.568,0.042,0.0,Thal
Thal-RG-7,AC021594.2,0.0,1.75247878075453,0.28,0.013,0.0,Thal
Thal-RG-7,LINC01798,0.0,1.74840803762799,0.591,0.079,0.0,Thal
Thal-RG-7,RAB26,0.0,1.68913986228433,0.484,0.051,0.0,Thal
Thal-RG-7,SLC8B1,0.0,1.48274837291185,0.401,0.031,0.0,Thal
Thal-RG-7,TEX15,0.0,1.24121743121803,0.361,0.022,0.0,Thal
Thal-RG-7,CYYR1-AS1,9.50187772682297e-281,0.910349392048734,0.301,0.023,3.00012287346709e-276,Thal
Thal-RG-7,MIR217HG,2.00322089344476e-263,1.44578148597798,0.516,0.078,6.32496964896248e-259,Thal
Thal-RG-7,RBFOX3,8.94556912288559e-263,1.91378727091503,0.831,0.234,2.8244739948599e-258,Thal
Thal-RG-7,MIR924HG,1.16070769169822e-255,1.96882105118125,0.518,0.082,3.66481846576796e-251,Thal
Thal-RG-7,GPC6,3.29283406581735e-251,2.26152384501953,0.979,0.49,1.03967942794117e-246,Thal
Thal-RG-7,THSD7B,1.28871594820368e-250,2.28112958744524,0.866,0.295,4.06899173485831e-246,Thal
Thal-RG-7,LINC01606,1.0217499011454e-249,1.41989452332006,0.436,0.06,3.22607313787648e-245,Thal
Thal-RG-7,AL137139.2,5.66046229868829e-242,1.79767243511593,0.956,0.346,1.78723436618784e-237,Thal
